layer,group_idx,avg_scale,weight_variance
9,36,0.006512975320219994,0.00010796197602758184
9,37,0.006529294885694981,0.00010785633639898151
9,38,0.006511980667710304,0.0001076560583896935
9,39,0.00649404339492321,0.00010755993571365252
9,40,0.006512836087495089,0.0001078534551197663
9,41,0.006528355646878481,0.00010823734191944823
9,42,0.00652250275015831,0.00010801026655826718
9,43,0.0065129902213811874,0.00010770310473162681
9,44,0.0065292129293084145,0.00010845111683011055
9,45,0.006544784177094698,0.00010848803503904492
9,46,0.006550059653818607,0.00010849455429706722
9,47,0.0065374779514968395,0.00010844854841707274
9,48,0.00654138159006834,0.00010847411613212898
9,49,0.006526459474116564,0.00010833170381374657
9,50,0.006550078745931387,0.0001088671269826591
9,51,0.006531776860356331,0.0001082933449652046
9,52,0.006553821265697479,0.00010907415708061308
9,53,0.006543860770761967,0.0001088698991225101
9,54,0.006541015114635229,0.00010905847739195451
9,55,0.006555334199219942,0.0001093625178327784
10,0,0.006563685368746519,0.0001095377083402127
10,1,0.006570080295205116,0.0001095891566365026
10,2,0.006568137556314468,0.00010981950617861003
10,3,0.0065475450828671455,0.0001092616148525849
10,4,0.006567151285707951,0.00010959909559460357
10,5,0.006560381501913071,0.00010968096466967836
10,6,0.006575911771506071,0.0001096750347642228
10,7,0.006579256616532803,0.00010947351256618276
10,8,0.00656378548592329,0.00010946946713374928
10,9,0.0065535893663764,0.00010975840268656611
10,10,0.006575810257345438,0.00010982609819620848
10,11,0.0065627191215753555,0.00010947498958557844
10,12,0.006581912748515606,0.00010995983757311478
10,13,0.006579055450856686,0.00010989434667862952
10,14,0.006572842597961426,0.00010979226499330252
10,15,0.006564874202013016,0.00010971327719744295
10,16,0.006589265540242195,0.00010991096496582031
10,17,0.006576362065970898,0.00011005566921085119
10,18,0.006571580655872822,0.0001099084474844858
